developer,release_year,items_count,items_count_free,free_percent,look_developer
StrangeLight Games,2016.0,2,0.0,0.0,strangelightgames
Strangely Interactive Ltd,2015.0,1,0.0,0.0,strangelyinteractiveltd
"Strata Mixed Reality, Inc.",2017.0,4,2.0,50.0,"stratamixedreality,inc."
Strategiae,2017.0,22,0.0,0.0,strategiae
Strategic Designs Ltd.,2011.0,1,0.0,0.0,strategicdesignsltd.
Strategic Designs Ltd.,2016.0,1,0.0,0.0,strategicdesignsltd.
Strategic Designs Ltd.,2017.0,1,0.0,0.0,strategicdesignsltd.
Strategy First,1999.0,1,0.0,0.0,strategyfirst
Strategy First,2002.0,1,0.0,0.0,strategyfirst
Strategy First,2006.0,4,0.0,0.0,strategyfirst
Strawdog Studios Ltd,2012.0,1,0.0,0.0,strawdogstudiosltd
Stray Fawn Studio,2016.0,1,0.0,0.0,strayfawnstudio
Stray Fawn Studio,2017.0,1,0.0,0.0,strayfawnstudio
Stray RamBling,2017.0,1,0.0,0.0,strayrambling
Straylight Entertainment,2017.0,3,0.0,0.0,straylightentertainment
Street Lamp Games,2017.0,1,0.0,0.0,streetlampgames
Streko Graphics,2004.0,1,0.0,0.0,strekographics
"Strength in Numbers Studios, Inc",2017.0,3,0.0,0.0,"strengthinnumbersstudios,inc"
Streum On Studio,2011.0,1,0.0,0.0,streumonstudio
Stridemann,2014.0,1,1.0,100.0,stridemann
Strides Interactive,2014.0,1,0.0,0.0,stridesinteractive
"Strides Interactive,Jeremy Lee",2015.0,1,0.0,0.0,"stridesinteractive,jeremylee"
Strike Games,2014.0,1,0.0,0.0,strikegames
Striped Rocket,2017.0,9,0.0,0.0,stripedrocket
Stroboskop,2015.0,2,0.0,0.0,stroboskop
Stroboskop,2017.0,2,0.0,0.0,stroboskop
Stroe Andrei,2017.0,1,0.0,0.0,stroeandrei
Strong Cube,2016.0,1,0.0,0.0,strongcube
Strong Cube,2017.0,2,0.0,0.0,strongcube
Strongbow,2016.0,1,0.0,0.0,strongbow
Stuart Chatwood,2015.0,1,0.0,0.0,stuartchatwood
Stubborn Horse Studios,2016.0,1,0.0,0.0,stubbornhorsestudios
Studio 1983,2017.0,1,0.0,0.0,studio1983
Studio 397,2013.0,2,0.0,0.0,studio397
"Studio 48,Turykin Nikolay,Varlamov Anton",2016.0,1,0.0,0.0,"studio48,turykinnikolay,varlamovanton"
Studio 4D,2017.0,1,0.0,0.0,studio4d
Studio Albatros,2017.0,1,0.0,0.0,studioalbatros
Studio Baikin,2017.0,1,0.0,0.0,studiobaikin
Studio Bean,2013.0,2,0.0,0.0,studiobean
Studio Bean,2014.0,1,0.0,0.0,studiobean
Studio Bean,2015.0,1,0.0,0.0,studiobean
Studio Beast,2017.0,1,0.0,0.0,studiobeast
Studio Binokle,2016.0,3,0.0,0.0,studiobinokle
Studio Chahut,2017.0,1,0.0,0.0,studiochahut
Studio Craft Development,2016.0,1,0.0,0.0,studiocraftdevelopment
Studio Desgraff,2017.0,2,0.0,0.0,studiodesgraff
Studio Eres,2007.0,1,0.0,0.0,studioeres
Studio Evil,2013.0,1,0.0,0.0,studioevil
Studio Evil,2015.0,2,0.0,0.0,studioevil
Studio F#,2017.0,1,0.0,0.0,studiof#
Studio Fizbin,2013.0,1,0.0,0.0,studiofizbin
Studio Fizbin,2017.0,1,0.0,0.0,studiofizbin
Studio Forge Ltd,2017.0,1,0.0,0.0,studioforgeltd
Studio Goya,2017.0,1,0.0,0.0,studiogoya
Studio HK,2017.0,1,0.0,0.0,studiohk
Studio JAW,2016.0,1,0.0,0.0,studiojaw
Studio Monolith,2017.0,1,0.0,0.0,studiomonolith
Studio Namaapa,2015.0,1,0.0,0.0,studionamaapa
Studio Namaapa,2016.0,1,0.0,0.0,studionamaapa
Studio Namaapa,2017.0,1,1.0,100.0,studionamaapa
Studio Namaapa,2018.0,1,0.0,0.0,studionamaapa
Studio Nightpager,2017.0,1,0.0,0.0,studionightpager
Studio Nyx,2015.0,2,0.0,0.0,studionyx
Studio Paint,2015.0,2,0.0,0.0,studiopaint
Studio Pixel,2015.0,4,2.0,50.0,studiopixel
Studio Saizensen,2015.0,2,0.0,0.0,studiosaizensen
Studio Saizensen,2016.0,3,0.0,0.0,studiosaizensen
Studio SiestA,2015.0,1,0.0,0.0,studiosiesta
Studio SiestA,2016.0,3,0.0,0.0,studiosiesta
Studio SiestA,2017.0,7,0.0,0.0,studiosiesta
Studio TeamShuriken,2015.0,1,0.0,0.0,studioteamshuriken
Studio V5,2013.0,1,0.0,0.0,studiov5
Studio V5,2014.0,1,0.0,0.0,studiov5
Studio Whisky Tango Inc.,2014.0,2,0.0,0.0,studiowhiskytangoinc.
"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2016.0,3,2.0,66.67,"studiowildcard,instinctgames,efectostudios,virtualbasementllc"
"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,4,1.0,25.0,"studiowildcard,instinctgames,efectostudios,virtualbasementllc"
"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC,Abstraction Games",2017.0,1,0.0,0.0,"studiowildcard,instinctgames,efectostudios,virtualbasementllc,abstractiongames"
Studio Wonderkey,2015.0,2,0.0,0.0,studiowonderkey
"Studio Work3,Lampert &amp; Sons,Skyboy Games",2015.0,1,0.0,0.0,"studiowork3,lampert&amp;sons,skyboygames"
Studio Wumpus,2017.0,1,0.0,0.0,studiowumpus
Studio X Labs,2013.0,1,0.0,0.0,studioxlabs
Studio spektar,2017.0,1,0.0,0.0,studiospektar
Studio229,2017.0,1,0.0,0.0,studio229
Studio4,2009.0,1,0.0,0.0,studio4
Studio48,2017.0,1,0.0,0.0,studio48
StudioBACKSTAGE,2017.0,1,0.0,0.0,studiobackstage
StudioGIW,2015.0,2,0.0,0.0,studiogiw
StudioGIW,2016.0,2,0.0,0.0,studiogiw
StudioGIW,2017.0,2,0.0,0.0,studiogiw
StudioMDHR Entertainment Inc.,2017.0,2,0.0,0.0,studiomdhrentertainmentinc.
StudioQi,2016.0,1,1.0,100.0,studioqi
Studios iLLOGIKA,2015.0,1,0.0,0.0,studiosillogika
Stuffed Castle Studios,2016.0,1,0.0,0.0,stuffedcastlestudios
Stuka Games Inc,2018.0,1,0.0,0.0,stukagamesinc
Stumbling Cat,2017.0,1,0.0,0.0,stumblingcat
Stun Games,2017.0,1,0.0,0.0,stungames
Stunlock Studios,2011.0,1,1.0,100.0,stunlockstudios
Stunlock Studios,2015.0,3,0.0,0.0,stunlockstudios
Stunlock Studios,2016.0,1,0.0,0.0,stunlockstudios
Stunlock Studios,2017.0,3,1.0,33.33,stunlockstudios
Stupid Stupid Games,2017.0,1,0.0,0.0,stupidstupidgames
Stygian Software,2015.0,1,0.0,0.0,stygiansoftware
Stèv,2017.0,1,0.0,0.0,stèv
Sub Orbital Software,2015.0,1,0.0,0.0,suborbitalsoftware
Sub Orbital Software,2016.0,1,0.0,0.0,suborbitalsoftware
Sub Orbital Software,2017.0,1,0.0,0.0,suborbitalsoftware
SubJuegos,2017.0,2,1.0,50.0,subjuegos
Subaltern Games,2016.0,2,0.0,0.0,subalterngames
"Subaltern Games, LLC",2014.0,1,0.0,0.0,"subalterngames,llc"
Subatomic Studios LLC,2012.0,1,0.0,0.0,subatomicstudiosllc
Subatomic Studios LLC,2013.0,1,0.0,0.0,subatomicstudiosllc
Submersivo Game Studio,2015.0,1,0.0,0.0,submersivogamestudio
Submersivo Game Studio,2016.0,1,0.0,0.0,submersivogamestudio
Subscience Studios,2014.0,1,0.0,0.0,subsciencestudios
Subset Games,2012.0,1,0.0,0.0,subsetgames
Subsoap,2010.0,1,0.0,0.0,subsoap
Subsoap,2014.0,1,1.0,100.0,subsoap
Subsoap,2017.0,1,0.0,0.0,subsoap
Substantial,2015.0,1,0.0,0.0,substantial
Subvert Games,2016.0,1,1.0,100.0,subvertgames
Subvert Games,2017.0,3,2.0,66.67,subvertgames
Subworld,2015.0,1,0.0,0.0,subworld
SuckerFree Games,2014.0,1,0.0,0.0,suckerfreegames
SugGames,2017.0,1,0.0,0.0,suggames
Suits &amp; Sandals,2016.0,1,0.0,0.0,suits&amp;sandals
"Sujin Ri,Marcos Arroyo,Seona Lee,Somi Lee,Sohyeon Jeon",2012.0,2,0.0,0.0,"sujinri,marcosarroyo,seonalee,somilee,sohyeonjeon"
"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",2013.0,11,0.0,0.0,"sujinri,yunjeongyun,hyeingo,minsuock,marcosarroyo,seonalee,sohyeonjeon"
Sukeban Games,2016.0,1,0.0,0.0,sukebangames
Sultan.emr,2017.0,1,0.0,0.0,sultan.emr
Suminell Studios,2016.0,1,0.0,0.0,suminellstudios
Summer Media,2017.0,1,0.0,0.0,summermedia
Sumo Digital,2010.0,1,0.0,0.0,sumodigital
Sumo Digital,2013.0,3,0.0,0.0,sumodigital
Sumo Digital,2014.0,1,0.0,0.0,sumodigital
Sumo Digital,2017.0,1,0.0,0.0,sumodigital
Sumo Digital Ltd,2006.0,1,0.0,0.0,sumodigitalltd
Sumo Digital Ltd,2017.0,1,0.0,0.0,sumodigitalltd
Sumom Games,2014.0,1,0.0,0.0,sumomgames
Sun Dogs,2016.0,2,0.0,0.0,sundogs
Sun Labyrinth LLC,2017.0,2,0.0,0.0,sunlabyrinthllc
Sun-Studios,2017.0,1,0.0,0.0,sun-studios
SunRay Games,2016.0,2,0.0,0.0,sunraygames
Sunburned Games,2017.0,1,0.0,0.0,sunburnedgames
Suncrash,2016.0,1,0.0,0.0,suncrash
Sundae Factory,2016.0,1,0.0,0.0,sundaefactory
Sundae Month,2016.0,1,0.0,0.0,sundaemonth
Sundae Month,2017.0,1,0.0,0.0,sundaemonth
Sunfleck Software,2017.0,1,1.0,100.0,sunflecksoftware
Sungazer Software,2017.0,2,0.0,0.0,sungazersoftware
Sunight Games,2016.0,1,0.0,0.0,sunightgames
Sunight Games,2017.0,1,0.0,0.0,sunightgames
Sunken Places,2014.0,1,0.0,0.0,sunkenplaces
Sunken Places,2017.0,1,0.0,0.0,sunkenplaces
Sunlight Games,2014.0,3,0.0,0.0,sunlightgames
Sunlight Games,2015.0,1,0.0,0.0,sunlightgames
Sunlight Games,2016.0,1,0.0,0.0,sunlightgames
Sunlight Games,2017.0,1,0.0,0.0,sunlightgames
Sunshine Games,2017.0,1,0.0,0.0,sunshinegames
Sunside Inc,2014.0,1,0.0,0.0,sunsideinc
Sunside Inc,2017.0,3,1.0,33.33,sunsideinc
"Sunstone Games, LLC.",2014.0,1,0.0,0.0,"sunstonegames,llc."
Sunward Games,2015.0,1,0.0,0.0,sunwardgames
Sunward Games,2016.0,3,0.0,0.0,sunwardgames
Sunward Games,2017.0,3,0.0,0.0,sunwardgames
Supa Serious,2017.0,1,0.0,0.0,supaserious
"Super Awesome Hyper Dimensional Mega Team,Sonotrigger",2017.0,1,1.0,100.0,"superawesomehyperdimensionalmegateam,sonotrigger"
"Super Awesome Hyper Dimensional Mega Team,Tama Global",2017.0,1,0.0,0.0,"superawesomehyperdimensionalmegateam,tamaglobal"
Super Dead LLC,2017.0,1,0.0,0.0,superdeadllc
Super Duper Garrett Cooper,2014.0,2,0.0,0.0,superdupergarrettcooper
Super Games Studio,2016.0,1,0.0,0.0,supergamesstudio
Super Games Studio,2017.0,1,0.0,0.0,supergamesstudio
Super God,2017.0,2,0.0,0.0,supergod
Super Icon Ltd,2014.0,1,0.0,0.0,supericonltd
Super Icon Ltd,2015.0,2,0.0,0.0,supericonltd
Super Icon Ltd,2016.0,1,0.0,0.0,supericonltd
Super Legit Games,2017.0,1,0.0,0.0,superlegitgames
Super Mega Team,2017.0,1,0.0,0.0,supermegateam
Super Puzzle Studios,2016.0,1,0.0,0.0,superpuzzlestudios
Super Squared,2017.0,1,0.0,0.0,supersquared
Super Strong Games,2017.0,1,0.0,0.0,superstronggames
Super Suite Studios,2017.0,1,1.0,100.0,supersuitestudios
Super63,2011.0,1,0.0,0.0,super63
SuperChop Games,2015.0,2,0.0,0.0,superchopgames
SuperSixStudios,2017.0,1,0.0,0.0,supersixstudios
SuperTry Studios,2017.0,2,0.0,0.0,supertrystudios
SuperVillain Studios,2012.0,1,0.0,0.0,supervillainstudios
SuperVillain Studios,2015.0,1,1.0,100.0,supervillainstudios
Superbyte Games,2017.0,1,0.0,0.0,superbytegames
Supergiant Games,2011.0,2,0.0,0.0,supergiantgames
Supergiant Games,2014.0,2,0.0,0.0,supergiantgames
Supergiant Games,2017.0,2,0.0,0.0,supergiantgames
Supersonic Software,2004.0,1,0.0,0.0,supersonicsoftware
Superstruct,2017.0,1,0.0,0.0,superstruct
Superthumb,2016.0,2,0.0,0.0,superthumb
Supertype,2017.0,1,0.0,0.0,supertype
Supine,2017.0,1,0.0,0.0,supine
Suppressive Fire Games,2016.0,2,0.0,0.0,suppressivefiregames
Supra Games,2016.0,1,1.0,100.0,supragames
Supreme Clans Entertainment,2015.0,3,0.0,0.0,supremeclansentertainment
Sure Games,2017.0,1,0.0,0.0,suregames
"Surf Monster Studio,Kinn Chen,Vicky,Chih-Hsuan Huang",2017.0,1,0.0,0.0,"surfmonsterstudio,kinnchen,vicky,chih-hsuanhuang"
Survios,2017.0,1,0.0,0.0,survios
Sushee,2016.0,1,0.0,0.0,sushee
Suspicious Developments,2013.0,1,0.0,0.0,suspiciousdevelopments
Suspicious Developments,2014.0,1,0.0,0.0,suspiciousdevelopments
Suspicious Developments,2017.0,2,0.0,0.0,suspiciousdevelopments
Svajūnas Žemaitis,2016.0,1,0.0,0.0,svajūnasžemaitis
Svantech Studios,2017.0,1,0.0,0.0,svantechstudios
Svarog Studios,2016.0,1,0.0,0.0,svarogstudios
Svarog Studios,2017.0,2,0.0,0.0,svarogstudios
Svarun Entertainment,2019.0,1,0.0,0.0,svarunentertainment
Sven Co-op Team,1999.0,1,1.0,100.0,svenco-opteam
Sven Möhring,2017.0,1,0.0,0.0,svenmöhring
Swagabyte Games,2015.0,1,0.0,0.0,swagabytegames
Swagabyte Games,2016.0,1,0.0,0.0,swagabytegames
Sweet Bandits Studios,2017.0,1,0.0,0.0,sweetbanditsstudios
Sweet Dog Studios,2014.0,1,0.0,0.0,sweetdogstudios
Sweet Roll Studio LLC.,2017.0,1,0.0,0.0,sweetrollstudiollc.
"Swimming Scorpions,MMEU",2017.0,1,0.0,0.0,"swimmingscorpions,mmeu"
Swinfjord-Games,2015.0,1,0.0,0.0,swinfjord-games
Swing Swing Submarine,2011.0,1,0.0,0.0,swingswingsubmarine
Swing Swing Submarine,2013.0,2,0.0,0.0,swingswingsubmarine
Swing Swing Submarine,2016.0,1,0.0,0.0,swingswingsubmarine
Switchblade Monkeys Entertainment,2015.0,2,0.0,0.0,switchblademonkeysentertainment
Swizzle llc,2017.0,1,0.0,0.0,swizzlellc
Sword Twin Studios Ltd.,2017.0,1,0.0,0.0,swordtwinstudiosltd.
Swordtales,2015.0,2,0.0,0.0,swordtales
SyKoHPaTh,2018.0,1,0.0,0.0,sykohpath
Syberstudio,2015.0,1,0.0,0.0,syberstudio
Sylphe Labs,2017.0,1,0.0,0.0,sylphelabs
Sylvain Harlaut,2016.0,2,0.0,0.0,sylvainharlaut
Sylvain Seccia,2017.0,2,0.0,0.0,sylvainseccia
Symphonic Square,2017.0,1,1.0,100.0,symphonicsquare
Synapse Games,2016.0,4,1.0,25.0,synapsegames
"Synapse Games,Chinzilla",2017.0,2,1.0,50.0,"synapsegames,chinzilla"
Synergy Team,2005.0,1,1.0,100.0,synergyteam
"Synersteel Studio, LLC",2016.0,1,0.0,0.0,"synersteelstudio,llc"
"Synersteel Studio, LLC",2017.0,1,0.0,0.0,"synersteelstudio,llc"
Synetic,2009.0,1,0.0,0.0,synetic
Synetic,2016.0,1,0.0,0.0,synetic
Synkronosaurus,2017.0,1,0.0,0.0,synkronosaurus
Synnergy Circle Games,2017.0,1,0.0,0.0,synnergycirclegames
Synset,2017.0,1,0.0,0.0,synset
Synter Games,2015.0,1,0.0,0.0,syntergames
SynthR,2015.0,1,0.0,0.0,synthr
Syrena Interactive,2016.0,1,0.0,0.0,syrenainteractive
"Syrin Studios,Small Impact Games",2016.0,1,0.0,0.0,"syrinstudios,smallimpactgames"
System Era Softworks,2016.0,1,0.0,0.0,systemerasoftworks
"System Era Softworks,Machinefabriek",2016.0,1,0.0,0.0,"systemerasoftworks,machinefabriek"
System Prisma,2012.0,1,0.0,0.0,systemprisma
Systemic Games,2017.0,1,0.0,0.0,systemicgames
Syu-Syu,2017.0,3,1.0,33.33,syu-syu
"Syu-Syu,Nathuz",2017.0,1,0.0,0.0,"syu-syu,nathuz"
"Syu-Syu,SqueakyWafflez",2017.0,1,0.0,0.0,"syu-syu,squeakywafflez"
Sørb,2015.0,1,0.0,0.0,sørb
Søren Trautner Madsen,2017.0,1,0.0,0.0,sørentrautnermadsen
T-Rex Games,2015.0,1,0.0,0.0,t-rexgames
T3 Entertainment,2007.0,1,1.0,100.0,t3entertainment
T34 Studio,2016.0,2,0.0,0.0,t34studio
T4 Interactive,2017.0,1,0.0,0.0,t4interactive
"TABOT, inc.,Natsume Inc.",2017.0,1,0.0,0.0,"tabot,inc.,natsumeinc."
TACS Games,2016.0,1,0.0,0.0,tacsgames
TAD Productions AB,2014.0,1,0.0,0.0,tadproductionsab
TAMSOFT,2016.0,37,0.0,0.0,tamsoft
TAO,2012.0,1,1.0,100.0,tao
TAS Systems,2017.0,1,0.0,0.0,tassystems
TB Games,2015.0,1,0.0,0.0,tbgames
TBA Games,2015.0,1,0.0,0.0,tbagames
TBDTS Games,2015.0,1,0.0,0.0,tbdtsgames
TCHOW,2015.0,1,0.0,0.0,tchow
TChapman500,2017.0,1,0.0,0.0,tchapman500
TDZ Games,2017.0,1,0.0,0.0,tdzgames
TEAM TANDS PLUS,2015.0,1,0.0,0.0,teamtandsplus
TEAM101,2015.0,1,1.0,100.0,team101
TECOPARK,2016.0,1,0.0,0.0,tecopark
TEHO Games,2017.0,1,0.0,0.0,tehogames
TEN TIULENYA team,2016.0,1,0.0,0.0,tentiulenyateam
TEN10 Games,2016.0,1,0.0,0.0,ten10games
TERC,2015.0,1,0.0,0.0,terc
TERNOX,2015.0,2,0.0,0.0,ternox
TERNOX,2017.0,2,1.0,50.0,ternox
TFDi Design,2016.0,1,0.0,0.0,tfdidesign
TGI Game Studio,2016.0,1,0.0,0.0,tgigamestudio
THE BROTHERHOOD,2015.0,2,0.0,0.0,thebrotherhood
THEM corporation,2017.0,1,0.0,0.0,themcorporation
THQ Nordic,2001.0,1,0.0,0.0,thqnordic
THQ Nordic,2003.0,1,0.0,0.0,thqnordic
"THQ Nordic,Mind Over Matter Studios",2014.0,2,0.0,0.0,"thqnordic,mindovermatterstudios"
TML Studios,2012.0,1,0.0,0.0,tmlstudios
TML-Studios,2009.0,2,0.0,0.0,tml-studios
TML-Studios,2010.0,1,0.0,0.0,tml-studios
TML-Studios,2014.0,3,0.0,0.0,tml-studios
TML-Studios,2015.0,2,0.0,0.0,tml-studios
TML-Studios,2016.0,1,0.0,0.0,tml-studios
TML-Studios,2017.0,5,1.0,20.0,tml-studios
TNT Team,1998.0,1,0.0,0.0,tntteam
TNT Team,1999.0,1,0.0,0.0,tntteam
TOMAGameStudio,2016.0,1,0.0,0.0,tomagamestudio
TOMAGameStudio,2017.0,1,0.0,0.0,tomagamestudio
TORaIKI,2012.0,1,0.0,0.0,toraiki
TORaIKI,2013.0,3,0.0,0.0,toraiki
TORaIKI,2015.0,1,0.0,0.0,toraiki
TPM.CO SOFT WORKS,2017.0,1,0.0,0.0,tpm.cosoftworks
TPM.CO SOFT WORKS,2018.0,1,0.0,0.0,tpm.cosoftworks
TPP Studio,2016.0,1,0.0,0.0,tppstudio
"TREND, Soft Pro",2014.0,3,0.0,0.0,"trend,softpro"
"TREND, Soft Pro",2015.0,7,0.0,0.0,"trend,softpro"
"TREND, Softpro",2015.0,5,0.0,0.0,"trend,softpro"
TRI.G,2014.0,1,0.0,0.0,tri.g
TRI.G,2015.0,1,0.0,0.0,tri.g
TRIANGLE SERVICE,2015.0,4,0.0,0.0,triangleservice
TRIANGLE SERVICE,2016.0,8,0.0,0.0,triangleservice
TRU FUN Entertainment,2016.0,1,0.0,0.0,trufunentertainment
TSL,2017.0,1,0.0,0.0,tsl
TSS Studio,2017.0,9,0.0,0.0,tssstudio
"TT Fusion,Traveller's Tales,Feral Interactive (Mac)",2014.0,2,0.0,0.0,"ttfusion,traveller'stales,feralinteractive(mac)"
TT Games,2010.0,1,0.0,0.0,ttgames
TT Games,2012.0,1,0.0,0.0,ttgames
TT Games,2017.0,6,0.0,0.0,ttgames
"TT Games Ltd,Feral Interactive (Mac)",2014.0,1,0.0,0.0,"ttgamesltd,feralinteractive(mac)"
"TT Games Ltd,Feral Interactive (Mac)",2015.0,6,0.0,0.0,"ttgamesltd,feralinteractive(mac)"
"TT Games,Feral Interactive (Mac)",2014.0,4,0.0,0.0,"ttgames,feralinteractive(mac)"
"TT Games,Feral Interactive (Mac)",2015.0,4,0.0,0.0,"ttgames,feralinteractive(mac)"
"TT Games,Traveller's Tales",2017.0,3,0.0,0.0,"ttgames,traveller'stales"
TTCX Inc.,2016.0,1,1.0,100.0,ttcxinc.
TURBO TAPE GAMES,2012.0,1,0.0,0.0,turbotapegames
TURBOGUN,2015.0,2,0.0,0.0,turbogun
Taba Games,2017.0,1,0.0,0.0,tabagames
Tabasco Interactive,2015.0,1,0.0,0.0,tabascointeractive
Tabc3dd,2017.0,1,0.0,0.0,tabc3dd
Tabletopia Inc.,2016.0,1,1.0,100.0,tabletopiainc.
Taco Truck Games,2017.0,1,0.0,0.0,tacotruckgames
Tactic Studios Inc.,2015.0,1,1.0,100.0,tacticstudiosinc.
Tactic Studios Inc.,2016.0,5,0.0,0.0,tacticstudiosinc.
Tactichaos,2016.0,1,0.0,0.0,tactichaos
Taggrin,2017.0,1,0.0,0.0,taggrin
Tagunda LLC,2016.0,1,0.0,0.0,tagundallc
Tailwind Games,2017.0,1,0.0,0.0,tailwindgames
Taito,2017.0,1,0.0,0.0,taito
TakeFlight Interactive,2015.0,1,0.0,0.0,takeflightinteractive
TakeFlight Interactive,2016.0,2,0.0,0.0,takeflightinteractive
Talawa Games,2012.0,1,0.0,0.0,talawagames
Tale Studios,2017.0,1,0.0,0.0,talestudios
Tale of Tales,2008.0,1,0.0,0.0,taleoftales
Tale of Tales,2009.0,2,0.0,0.0,taleoftales
Tale of Tales,2013.0,2,0.0,0.0,taleoftales
Tale of Tales,2015.0,1,0.0,0.0,taleoftales
TaleWorlds Entertainment,2008.0,1,0.0,0.0,taleworldsentertainment
TaleWorlds Entertainment,2010.0,1,0.0,0.0,taleworldsentertainment
TaleWorlds Entertainment,2011.0,1,0.0,0.0,taleworldsentertainment
"TaleWorlds Entertainment,Flying Squirrel Entertainment",2012.0,1,0.0,0.0,"taleworldsentertainment,flyingsquirrelentertainment"
Talecore Studios,2016.0,1,0.0,0.0,talecorestudios
Talentplace,2015.0,1,0.0,0.0,talentplace
Talentplace,2016.0,2,0.0,0.0,talentplace
Tall Story Studios,2016.0,3,0.0,0.0,tallstorystudios
Tall Story Studios,2017.0,1,0.0,0.0,tallstorystudios
Tall Studios,2015.0,1,0.0,0.0,tallstudios
Tall Tail Studios,2016.0,1,0.0,0.0,talltailstudios
TallTech studio,2016.0,1,0.0,0.0,talltechstudio
Tallbeard Studios LLC,2017.0,2,0.0,0.0,tallbeardstudiosllc
Talpel Games,2017.0,2,1.0,50.0,talpelgames
Tamationgames,2016.0,1,1.0,100.0,tamationgames
Tamaya Kagiya,2017.0,1,0.0,0.0,tamayakagiya
Tamsoft,2016.0,2,0.0,0.0,tamsoft
Tango Gameworks,2014.0,2,0.0,0.0,tangogameworks
Tango Gameworks,2015.0,3,0.0,0.0,tangogameworks
Tango Gameworks,2017.0,1,0.0,0.0,tangogameworks
Tangrin Entertainment,2015.0,1,0.0,0.0,tangrinentertainment
Tanner Thayer,2016.0,1,0.0,0.0,tannerthayer
Tanukitsune,2017.0,1,0.0,0.0,tanukitsune
Tap It Games,2013.0,1,0.0,0.0,tapitgames
Tap It Games,2015.0,1,0.0,0.0,tapitgames
Tap To Win,2015.0,1,0.0,0.0,taptowin
"Tapinator,Max Ignatyev",2017.0,1,0.0,0.0,"tapinator,maxignatyev"
Taranasus Studio,2016.0,1,0.0,0.0,taranasusstudio
Tarboosh Games,2016.0,1,0.0,0.0,tarbooshgames
TarbuttonStudio,2017.0,1,0.0,0.0,tarbuttonstudio
Targem Games,2003.0,1,0.0,0.0,targemgames
Targem Games,2005.0,1,0.0,0.0,targemgames
Targem Games,2006.0,2,0.0,0.0,targemgames
Targem Games,2007.0,1,0.0,0.0,targemgames
Targem Games,2008.0,1,0.0,0.0,targemgames
Targem Games,2009.0,1,0.0,0.0,targemgames
Targem Games,2012.0,3,0.0,0.0,targemgames
Targem Games,2014.0,2,0.0,0.0,targemgames
Targem Games,2015.0,1,0.0,0.0,targemgames
Targem Games,2016.0,1,0.0,0.0,targemgames
Targem Games,2017.0,8,1.0,12.5,targemgames
Targhen Games,2015.0,1,0.0,0.0,targhengames
Targon Studios,2016.0,1,0.0,0.0,targonstudios
Tarhead Studio,2017.0,1,0.0,0.0,tarheadstudio
Tarsier Studios,2017.0,5,0.0,0.0,tarsierstudios
Tasharen Entertainment Inc.,2015.0,1,0.0,0.0,tasharenentertainmentinc.
Tasharen Entertainment Inc.,2017.0,1,0.0,0.0,tasharenentertainmentinc.
Taste Games,2017.0,2,0.0,0.0,tastegames
Tasty Poison,2016.0,1,0.0,0.0,tastypoison
Tasty Stewdios LLC,2014.0,2,0.0,0.0,tastystewdiosllc
Tasty Stewdios LLC,2015.0,1,0.0,0.0,tastystewdiosllc
Tate Multimedia,2013.0,1,0.0,0.0,tatemultimedia
Tatyana Murzina,2016.0,1,0.0,0.0,tatyanamurzina
Tatyana Murzina,2017.0,1,0.0,0.0,tatyanamurzina
Tavern Games,2014.0,1,0.0,0.0,taverngames
Tavo,2017.0,1,0.0,0.0,tavo
TawStudio Entertainment,2013.0,1,0.0,0.0,tawstudioentertainment
TaxSoft,2014.0,1,0.0,0.0,taxsoft
Tayfun Tuna,2016.0,2,0.0,0.0,tayfuntuna
Tazigen Clock,2015.0,1,0.0,0.0,tazigenclock
"Tbjbu2,clragon,Trentipoo,Elad Levi,ErniSot",2017.0,1,0.0,0.0,"tbjbu2,clragon,trentipoo,eladlevi,ernisot"
Tchagata Games,2015.0,1,0.0,0.0,tchagatagames
Tea-Powered Games,2017.0,1,0.0,0.0,tea-poweredgames
TealDev,2017.0,1,0.0,0.0,tealdev
TealRocks Studio,2017.0,1,0.0,0.0,tealrocksstudio
Team 4U,2016.0,1,0.0,0.0,team4u
Team 6,2017.0,1,0.0,0.0,team6
Team 6 Studios,2007.0,2,0.0,0.0,team6studios
Team 6 Studios,2010.0,1,0.0,0.0,team6studios
Team 6 Studios,2011.0,2,0.0,0.0,team6studios
Team 7 Lives,2017.0,1,0.0,0.0,team7lives
Team Above,2017.0,1,0.0,0.0,teamabove
Team B.R.O.S.,2017.0,1,1.0,100.0,teamb.r.o.s.
"Team Bondi,Rockstar Leeds",2011.0,2,0.0,0.0,"teambondi,rockstarleeds"
Team Cat 'n Mice,2016.0,1,1.0,100.0,teamcat'nmice
"Team Chaos, LLC",2014.0,1,0.0,0.0,"teamchaos,llc"
"Team Chaos, LLC",2015.0,1,0.0,0.0,"teamchaos,llc"
Team Cherry,2017.0,2,0.0,0.0,teamcherry
Team Chesster,2016.0,1,0.0,0.0,teamchesster
Team Chivalry,2007.0,1,1.0,100.0,teamchivalry
